,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
1468,Tamil Nadu,DHARMAPURI,2006,Whole Year ,Garlic,1,6
1469,Tamil Nadu,DHARMAPURI,2006,Whole Year ,Gram,460,63
1470,Tamil Nadu,DHARMAPURI,2006,Whole Year ,Groundnut,14164,27546
1471,Tamil Nadu,DHARMAPURI,2006,Whole Year ,Horse-gram,10180,9213
1472,Tamil Nadu,DHARMAPURI,2006,Whole Year ,Jowar,14114,25318
1473,Tamil Nadu,DHARMAPURI,2006,Whole Year ,Maize,258,1308
1474,Tamil Nadu,DHARMAPURI,2006,Whole Year ,Moong(Green Gram),357,200
1475,Tamil Nadu,DHARMAPURI,2006,Whole Year ,Onion,188,1641
1476,Tamil Nadu,DHARMAPURI,2006,Whole Year ,Ragi,18232,37470
1477,Tamil Nadu,DHARMAPURI,2006,Whole Year ,Rapeseed &Mustard,28,7
1478,Tamil Nadu,DHARMAPURI,2006,Whole Year ,Sesamum,205,46
1479,Tamil Nadu,DHARMAPURI,2006,Whole Year ,Sugarcane,19331,2015895
1480,Tamil Nadu,DHARMAPURI,2006,Whole Year ,Sunflower,799,1677
1481,Tamil Nadu,DHARMAPURI,2006,Whole Year ,Sweet potato,8,134
1482,Tamil Nadu,DHARMAPURI,2006,Whole Year ,Tapioca,29091,932824
1483,Tamil Nadu,DHARMAPURI,2006,Whole Year ,Tobacco,26,28
1484,Tamil Nadu,DHARMAPURI,2006,Whole Year ,Turmeric,3690,14769
1485,Tamil Nadu,DHARMAPURI,2006,Whole Year ,Urad,1465,1243
1486,Tamil Nadu,DHARMAPURI,2007,Kharif     ,Rice,18801,70395
1487,Tamil Nadu,DHARMAPURI,2007,Kharif     ,Small millets,12015,14039
1488,Tamil Nadu,DHARMAPURI,2007,Whole Year ,Arecanut,336,903
1489,Tamil Nadu,DHARMAPURI,2007,Whole Year ,Arhar/Tur,1179,1247
1490,Tamil Nadu,DHARMAPURI,2007,Whole Year ,Bajra,871,1395
1491,Tamil Nadu,DHARMAPURI,2007,Whole Year ,Banana,1313,62684
1492,Tamil Nadu,DHARMAPURI,2007,Whole Year ,Black pepper,1,910330
1493,Tamil Nadu,DHARMAPURI,2007,Whole Year ,Cashewnut,7,4
1494,Tamil Nadu,DHARMAPURI,2007,Whole Year ,Castor seed,77,26
1495,Tamil Nadu,DHARMAPURI,2007,Whole Year ,Coconut ,8696,1651
1496,Tamil Nadu,DHARMAPURI,2007,Whole Year ,Coriander,257,99
1497,Tamil Nadu,DHARMAPURI,2007,Whole Year ,Cotton(lint),4888,10797
1498,Tamil Nadu,DHARMAPURI,2007,Whole Year ,Dry chillies,547,277
1499,Tamil Nadu,DHARMAPURI,2007,Whole Year ,Gram,270,39
1500,Tamil Nadu,DHARMAPURI,2007,Whole Year ,Groundnut,13910,31745
1501,Tamil Nadu,DHARMAPURI,2007,Whole Year ,Horse-gram,8095,5640
1502,Tamil Nadu,DHARMAPURI,2007,Whole Year ,Jowar,17170,22624
1503,Tamil Nadu,DHARMAPURI,2007,Whole Year ,Maize,307,1540
1504,Tamil Nadu,DHARMAPURI,2007,Whole Year ,Moong(Green Gram),297,211
1505,Tamil Nadu,DHARMAPURI,2007,Whole Year ,Onion,122,1175
1506,Tamil Nadu,DHARMAPURI,2007,Whole Year ,Potato,1,17
1507,Tamil Nadu,DHARMAPURI,2007,Whole Year ,Ragi,17039,37993
1508,Tamil Nadu,DHARMAPURI,2007,Whole Year ,Rapeseed &Mustard,11,3
1509,Tamil Nadu,DHARMAPURI,2007,Whole Year ,Sesamum,243,62
1510,Tamil Nadu,DHARMAPURI,2007,Whole Year ,Small millets,12015,14039
1511,Tamil Nadu,DHARMAPURI,2007,Whole Year ,Sugarcane,17294,1863117
1512,Tamil Nadu,DHARMAPURI,2007,Whole Year ,Sunflower,1784,2310
1513,Tamil Nadu,DHARMAPURI,2007,Whole Year ,Sweet potato,324,4423
1514,Tamil Nadu,DHARMAPURI,2007,Whole Year ,Tapioca,26585,1215185
1515,Tamil Nadu,DHARMAPURI,2007,Whole Year ,Tobacco,31,34
1516,Tamil Nadu,DHARMAPURI,2007,Whole Year ,Turmeric,3377,10296
1517,Tamil Nadu,DHARMAPURI,2007,Whole Year ,Urad,1428,371
1518,Tamil Nadu,DHARMAPURI,2008,Kharif     ,Rice,20368,77727
1519,Tamil Nadu,DHARMAPURI,2008,Kharif     ,Small millets,10523,8283
1520,Tamil Nadu,DHARMAPURI,2008,Whole Year ,Arecanut,367,855
1521,Tamil Nadu,DHARMAPURI,2008,Whole Year ,Arhar/Tur,1296,828
1522,Tamil Nadu,DHARMAPURI,2008,Whole Year ,Bajra,561,2186
1523,Tamil Nadu,DHARMAPURI,2008,Whole Year ,Banana,1432,64011
1524,Tamil Nadu,DHARMAPURI,2008,Whole Year ,Cashewnut,1,1
1525,Tamil Nadu,DHARMAPURI,2008,Whole Year ,Castor seed,70,24
1526,Tamil Nadu,DHARMAPURI,2008,Whole Year ,Coconut ,7891,1400000
1527,Tamil Nadu,DHARMAPURI,2008,Whole Year ,Coriander,344,117
1528,Tamil Nadu,DHARMAPURI,2008,Whole Year ,Cotton(lint),6087,12847
1529,Tamil Nadu,DHARMAPURI,2008,Whole Year ,Dry chillies,501,247
1530,Tamil Nadu,DHARMAPURI,2008,Whole Year ,Gram,244,36
1531,Tamil Nadu,DHARMAPURI,2008,Whole Year ,Groundnut,11200,26713
1532,Tamil Nadu,DHARMAPURI,2008,Whole Year ,Horse-gram,6701,4826
1533,Tamil Nadu,DHARMAPURI,2008,Whole Year ,Jowar,17383,19423
1534,Tamil Nadu,DHARMAPURI,2008,Whole Year ,Maize,403,2129
1535,Tamil Nadu,DHARMAPURI,2008,Whole Year ,Moong(Green Gram),538,122
1536,Tamil Nadu,DHARMAPURI,2008,Whole Year ,Onion,116,1097
1537,Tamil Nadu,DHARMAPURI,2008,Whole Year ,Ragi,14846,32692
1538,Tamil Nadu,DHARMAPURI,2008,Whole Year ,Rapeseed &Mustard,9,2
1539,Tamil Nadu,DHARMAPURI,2008,Whole Year ,Sesamum,372,174
1540,Tamil Nadu,DHARMAPURI,2008,Whole Year ,Small millets,10523,8283
1541,Tamil Nadu,DHARMAPURI,2008,Whole Year ,Sugarcane,16951,1599886
1542,Tamil Nadu,DHARMAPURI,2008,Whole Year ,Sunflower,1373,1254
1543,Tamil Nadu,DHARMAPURI,2008,Whole Year ,Sweet potato,61,811
1544,Tamil Nadu,DHARMAPURI,2008,Whole Year ,Tapioca,23189,668794
1545,Tamil Nadu,DHARMAPURI,2008,Whole Year ,Tobacco,34,37
1546,Tamil Nadu,DHARMAPURI,2008,Whole Year ,Turmeric,5021,19012
1547,Tamil Nadu,DHARMAPURI,2008,Whole Year ,Urad,1718,541
1548,Tamil Nadu,DHARMAPURI,2009,Kharif     ,Rice,20310,79675
1549,Tamil Nadu,DHARMAPURI,2009,Kharif     ,Small millets,11444,9624
1550,Tamil Nadu,DHARMAPURI,2009,Whole Year ,Arecanut,213,488
1551,Tamil Nadu,DHARMAPURI,2009,Whole Year ,Arhar/Tur,1437,883
1552,Tamil Nadu,DHARMAPURI,2009,Whole Year ,Bajra,867,673
1553,Tamil Nadu,DHARMAPURI,2009,Whole Year ,Banana,884,38009
1554,Tamil Nadu,DHARMAPURI,2009,Whole Year ,Black pepper,1,910330
1555,Tamil Nadu,DHARMAPURI,2009,Whole Year ,Castor seed,88,30
1556,Tamil Nadu,DHARMAPURI,2009,Whole Year ,Coconut ,6926,149400
1557,Tamil Nadu,DHARMAPURI,2009,Whole Year ,Coriander,48,19
1558,Tamil Nadu,DHARMAPURI,2009,Whole Year ,Cotton(lint),8015,14880
1559,Tamil Nadu,DHARMAPURI,2009,Whole Year ,Dry chillies,611,326
1560,Tamil Nadu,DHARMAPURI,2009,Whole Year ,Garlic,1,3
1561,Tamil Nadu,DHARMAPURI,2009,Whole Year ,Gram,366,171
1562,Tamil Nadu,DHARMAPURI,2009,Whole Year ,Groundnut,11231,20328
1563,Tamil Nadu,DHARMAPURI,2009,Whole Year ,Horse-gram,8630,4160
1564,Tamil Nadu,DHARMAPURI,2009,Whole Year ,Jowar,11605,13198
1565,Tamil Nadu,DHARMAPURI,2009,Whole Year ,Maize,480,2372
1566,Tamil Nadu,DHARMAPURI,2009,Whole Year ,Moong(Green Gram),552,190
1567,Tamil Nadu,DHARMAPURI,2009,Whole Year ,Onion,162,1580
1568,Tamil Nadu,DHARMAPURI,2009,Whole Year ,Ragi,16383,31912
1569,Tamil Nadu,DHARMAPURI,2009,Whole Year ,Sesamum,410,177
1570,Tamil Nadu,DHARMAPURI,2009,Whole Year ,Sugarcane,18642,1357964
1571,Tamil Nadu,DHARMAPURI,2009,Whole Year ,Sunflower,1426,2325
1572,Tamil Nadu,DHARMAPURI,2009,Whole Year ,Sweet potato,377,5365
1573,Tamil Nadu,DHARMAPURI,2009,Whole Year ,Tapioca,22779,661723
1574,Tamil Nadu,DHARMAPURI,2009,Whole Year ,Tobacco,37,37
1575,Tamil Nadu,DHARMAPURI,2009,Whole Year ,Turmeric,5159,21637
1576,Tamil Nadu,DHARMAPURI,2009,Whole Year ,Urad,2151,818
1577,Tamil Nadu,DHARMAPURI,2010,Kharif     ,Arhar/Tur,1954,1679
1578,Tamil Nadu,DHARMAPURI,2010,Kharif     ,Castor seed,287,49
1579,Tamil Nadu,DHARMAPURI,2010,Kharif     ,Cotton(lint),7444,19187
1580,Tamil Nadu,DHARMAPURI,2010,Kharif     ,Groundnut,9746,19768
1581,Tamil Nadu,DHARMAPURI,2010,Kharif     ,Horse-gram,8136,5311
1582,Tamil Nadu,DHARMAPURI,2010,Kharif     ,Maize,645,2519
1583,Tamil Nadu,DHARMAPURI,2010,Kharif     ,Moong(Green Gram),694,435
1584,Tamil Nadu,DHARMAPURI,2010,Kharif     ,Ragi,12508,21620
1585,Tamil Nadu,DHARMAPURI,2010,Kharif     ,Rice,22862,93207
1586,Tamil Nadu,DHARMAPURI,2010,Kharif     ,Sunflower,763,1005
1587,Tamil Nadu,DHARMAPURI,2010,Kharif     ,Urad,2274,1244
1588,Tamil Nadu,DHARMAPURI,2010,Rabi       ,Gram,425,199
1589,Tamil Nadu,DHARMAPURI,2010,Whole Year ,Sugarcane,18351,1611784
1590,Tamil Nadu,DHARMAPURI,2011,Kharif     ,Bajra,1241,2743
1591,Tamil Nadu,DHARMAPURI,2011,Kharif     ,Cotton(lint),8738,28121
1592,Tamil Nadu,DHARMAPURI,2011,Kharif     ,Groundnut,13092,43416
1593,Tamil Nadu,DHARMAPURI,2011,Kharif     ,Jowar,8957,12057
1594,Tamil Nadu,DHARMAPURI,2011,Kharif     ,Maize,3615,20541
1595,Tamil Nadu,DHARMAPURI,2011,Kharif     ,Ragi,13641,40258
1596,Tamil Nadu,DHARMAPURI,2011,Kharif     ,Rice,27067,128226
1597,Tamil Nadu,DHARMAPURI,2011,Rabi       ,Bajra,274,801
1598,Tamil Nadu,DHARMAPURI,2011,Rabi       ,Cotton(lint),2290,6301
1599,Tamil Nadu,DHARMAPURI,2011,Rabi       ,Groundnut,3977,11088
1600,Tamil Nadu,DHARMAPURI,2011,Rabi       ,Jowar,243,404
1601,Tamil Nadu,DHARMAPURI,2011,Rabi       ,Maize,28,186
1602,Tamil Nadu,DHARMAPURI,2011,Rabi       ,Ragi,3559,11568
1603,Tamil Nadu,DHARMAPURI,2011,Rabi       ,Rapeseed &Mustard,2,910330
1604,Tamil Nadu,DHARMAPURI,2011,Whole Year ,Arecanut,402,1585
1605,Tamil Nadu,DHARMAPURI,2011,Whole Year ,Arhar/Tur,4282,3731
1606,Tamil Nadu,DHARMAPURI,2011,Whole Year ,Banana,838,36616
1607,Tamil Nadu,DHARMAPURI,2011,Whole Year ,Black pepper,5,1
1608,Tamil Nadu,DHARMAPURI,2011,Whole Year ,Castor seed,676,98
1609,Tamil Nadu,DHARMAPURI,2011,Whole Year ,Coconut ,7836,124100000
1610,Tamil Nadu,DHARMAPURI,2011,Whole Year ,Coriander,205,96
1611,Tamil Nadu,DHARMAPURI,2011,Whole Year ,Dry chillies,497,217
1612,Tamil Nadu,DHARMAPURI,2011,Whole Year ,Gram,2866,1843
1613,Tamil Nadu,DHARMAPURI,2011,Whole Year ,Horse-gram,20217,12447
1614,Tamil Nadu,DHARMAPURI,2011,Whole Year ,Moong(Green Gram),1463,1032
1615,Tamil Nadu,DHARMAPURI,2011,Whole Year ,Onion,644,7634
1616,Tamil Nadu,DHARMAPURI,2011,Whole Year ,Potato,2,36
1617,Tamil Nadu,DHARMAPURI,2011,Whole Year ,Small millets,10816,12671
1618,Tamil Nadu,DHARMAPURI,2011,Whole Year ,Sugarcane,20305,2285338
1619,Tamil Nadu,DHARMAPURI,2011,Whole Year ,Sunflower,538,978
1620,Tamil Nadu,DHARMAPURI,2011,Whole Year ,Sweet potato,13,296
1621,Tamil Nadu,DHARMAPURI,2011,Whole Year ,Tapioca,18049,588414
1622,Tamil Nadu,DHARMAPURI,2011,Whole Year ,Tobacco,22,19
1623,Tamil Nadu,DHARMAPURI,2011,Whole Year ,Turmeric,14009,80426
1624,Tamil Nadu,DHARMAPURI,2011,Whole Year ,Urad,6786,4903
1625,Tamil Nadu,DHARMAPURI,2012,Kharif     ,Arhar/Tur,4293,3559
1626,Tamil Nadu,DHARMAPURI,2012,Kharif     ,Castor seed,963,53
1627,Tamil Nadu,DHARMAPURI,2012,Kharif     ,Cotton(lint),13662,41593
1628,Tamil Nadu,DHARMAPURI,2012,Kharif     ,Groundnut,12043,26805
1629,Tamil Nadu,DHARMAPURI,2012,Kharif     ,Horse-gram,15684,8864
1630,Tamil Nadu,DHARMAPURI,2012,Kharif     ,Maize,2503,8868
1631,Tamil Nadu,DHARMAPURI,2012,Kharif     ,Moong(Green Gram),519,139
1632,Tamil Nadu,DHARMAPURI,2012,Kharif     ,Ragi,8753,21017
1633,Tamil Nadu,DHARMAPURI,2012,Kharif     ,Rice,12003,53669
1634,Tamil Nadu,DHARMAPURI,2012,Kharif     ,Sunflower,122,122
1635,Tamil Nadu,DHARMAPURI,2012,Kharif     ,Urad,2781,2048
1636,Tamil Nadu,DHARMAPURI,2012,Rabi       ,Gram,2054,949
1637,Tamil Nadu,DHARMAPURI,2012,Whole Year ,Sugarcane,16102,1299947
1638,Tamil Nadu,DHARMAPURI,2013,Kharif     ,Bajra,405,904
1639,Tamil Nadu,DHARMAPURI,2013,Kharif     ,Castor seed,187,64
1640,Tamil Nadu,DHARMAPURI,2013,Kharif     ,Cotton(lint),11462,33815
1641,Tamil Nadu,DHARMAPURI,2013,Kharif     ,Groundnut,10083,25418
1642,Tamil Nadu,DHARMAPURI,2013,Kharif     ,Horse-gram,2353,1820
1643,Tamil Nadu,DHARMAPURI,2013,Kharif     ,Jowar,17589,18622
1644,Tamil Nadu,DHARMAPURI,2013,Kharif     ,Maize,11967,81069
1645,Tamil Nadu,DHARMAPURI,2013,Kharif     ,Moong(Green Gram),1801,1013
1646,Tamil Nadu,DHARMAPURI,2013,Kharif     ,Onion,129,1500
1647,Tamil Nadu,DHARMAPURI,2013,Kharif     ,Ragi,20268,60152
1648,Tamil Nadu,DHARMAPURI,2013,Kharif     ,Rice,26689,132535
1649,Tamil Nadu,DHARMAPURI,2013,Kharif     ,Sunflower,87,39
1650,Tamil Nadu,DHARMAPURI,2013,Kharif     ,Urad,7259,4885
1651,Tamil Nadu,DHARMAPURI,2013,Rabi       ,Bajra,67,134
1652,Tamil Nadu,DHARMAPURI,2013,Rabi       ,Cotton(lint),1024,2641
1653,Tamil Nadu,DHARMAPURI,2013,Rabi       ,Groundnut,3574,8180
1654,Tamil Nadu,DHARMAPURI,2013,Rabi       ,Horse-gram,21170,16386
1655,Tamil Nadu,DHARMAPURI,2013,Rabi       ,Jowar,187,403
1656,Tamil Nadu,DHARMAPURI,2013,Rabi       ,Maize,1468,7343
1657,Tamil Nadu,DHARMAPURI,2013,Rabi       ,Moong(Green Gram),103,83
1658,Tamil Nadu,DHARMAPURI,2013,Rabi       ,Onion,24,203
1659,Tamil Nadu,DHARMAPURI,2013,Rabi       ,Ragi,8339,34782
1660,Tamil Nadu,DHARMAPURI,2013,Rabi       ,Rapeseed &Mustard,2,910330
1661,Tamil Nadu,DHARMAPURI,2013,Rabi       ,Sunflower,44,160
1662,Tamil Nadu,DHARMAPURI,2013,Rabi       ,Urad,964,823
1663,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Arecanut,317,682
1664,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Arhar/Tur,10155,11044
1665,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Banana,619,25710
1666,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Cardamom,4,910330
1667,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Cashewnut,1,910330
1668,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Coconut ,5472,35400000
1669,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Coriander,10,3
1670,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Dry chillies,273,74
1671,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Garlic,2,1
1672,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Gram,4388,2699
1673,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Small millets,12678,13901
1674,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Sugarcane,8433,615686
1675,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Sweet potato,179,3779
1676,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Tapioca,17635,409393
1677,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Tobacco,30,35
1678,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Turmeric,5759,10645
1679,Tamil Nadu,DINDIGUL,1997,Kharif     ,Banana,1224,21498
1680,Tamil Nadu,DINDIGUL,1997,Kharif     ,Horse-gram,5841,4810
1681,Tamil Nadu,DINDIGUL,1997,Kharif     ,Onion,5199,36807
1682,Tamil Nadu,DINDIGUL,1997,Kharif     ,Sesamum,3236,1620
1683,Tamil Nadu,DINDIGUL,1997,Kharif     ,Small millets,1645,1390
1684,Tamil Nadu,DINDIGUL,1997,Kharif     ,Tobacco,703,977
1685,Tamil Nadu,DINDIGUL,1997,Whole Year ,Arhar/Tur,2272,2150
1686,Tamil Nadu,DINDIGUL,1997,Whole Year ,Bajra,7888,15870
1687,Tamil Nadu,DINDIGUL,1997,Whole Year ,Banana,3091,55670
1688,Tamil Nadu,DINDIGUL,1997,Whole Year ,Black pepper,636,230
1689,Tamil Nadu,DINDIGUL,1997,Whole Year ,Cardamom,362,40
1690,Tamil Nadu,DINDIGUL,1997,Whole Year ,Cashewnut,405,250
1691,Tamil Nadu,DINDIGUL,1997,Whole Year ,Castor seed,345,140
1692,Tamil Nadu,DINDIGUL,1997,Whole Year ,Coriander,156,40
1693,Tamil Nadu,DINDIGUL,1997,Whole Year ,Cotton(lint),7844,24770
1694,Tamil Nadu,DINDIGUL,1997,Whole Year ,Dry chillies,2241,1420
1695,Tamil Nadu,DINDIGUL,1997,Whole Year ,Dry ginger,18,570
1696,Tamil Nadu,DINDIGUL,1997,Whole Year ,Garlic,822,5010
1697,Tamil Nadu,DINDIGUL,1997,Whole Year ,Gram,224,110
1698,Tamil Nadu,DINDIGUL,1997,Whole Year ,Groundnut,31997,69690
1699,Tamil Nadu,DINDIGUL,1997,Whole Year ,Jowar,56940,59300
1700,Tamil Nadu,DINDIGUL,1997,Whole Year ,Maize,25017,49310
1701,Tamil Nadu,DINDIGUL,1997,Whole Year ,Moong(Green Gram),5757,2060
1702,Tamil Nadu,DINDIGUL,1997,Whole Year ,Onion,4620,29180
1703,Tamil Nadu,DINDIGUL,1997,Whole Year ,Potato,2001,29730
1704,Tamil Nadu,DINDIGUL,1997,Whole Year ,Pulses total,38365,18350
1705,Tamil Nadu,DINDIGUL,1997,Whole Year ,Ragi,212,470
1706,Tamil Nadu,DINDIGUL,1997,Whole Year ,Rice,27589,136520
1707,Tamil Nadu,DINDIGUL,1997,Whole Year ,Small millets,1050,30
1708,Tamil Nadu,DINDIGUL,1997,Whole Year ,Sugarcane,6826,5749000
1709,Tamil Nadu,DINDIGUL,1997,Whole Year ,Sunflower,929,1050
1710,Tamil Nadu,DINDIGUL,1997,Whole Year ,Sweet potato,12,180
1711,Tamil Nadu,DINDIGUL,1997,Whole Year ,Tapioca,361,13540
1712,Tamil Nadu,DINDIGUL,1997,Whole Year ,Tobacco,1460,2120
1713,Tamil Nadu,DINDIGUL,1997,Whole Year ,Total foodgrain,157882,281340
1714,Tamil Nadu,DINDIGUL,1997,Whole Year ,Turmeric,34,210
1715,Tamil Nadu,DINDIGUL,1997,Whole Year ,Urad,6575,5590
1716,Tamil Nadu,DINDIGUL,1998,Kharif     ,Arhar/Tur,3707,2387
1717,Tamil Nadu,DINDIGUL,1998,Kharif     ,Bajra,10952,26840
1718,Tamil Nadu,DINDIGUL,1998,Kharif     ,Cotton(lint),12558,31723
1719,Tamil Nadu,DINDIGUL,1998,Kharif     ,Dry ginger,10,317
1720,Tamil Nadu,DINDIGUL,1998,Kharif     ,Groundnut,37262,90554
1721,Tamil Nadu,DINDIGUL,1998,Kharif     ,Horse-gram,7157,3972
1722,Tamil Nadu,DINDIGUL,1998,Kharif     ,Jowar,50088,76462
1723,Tamil Nadu,DINDIGUL,1998,Kharif     ,Maize,21767,42903
1724,Tamil Nadu,DINDIGUL,1998,Kharif     ,Moong(Green Gram),6196,3860
1725,Tamil Nadu,DINDIGUL,1998,Kharif     ,Pulses total,48523,21943
1726,Tamil Nadu,DINDIGUL,1998,Kharif     ,Ragi,635,1188
1727,Tamil Nadu,DINDIGUL,1998,Kharif     ,Rice,27278,93305
1728,Tamil Nadu,DINDIGUL,1998,Kharif     ,Sesamum,6566,3534
1729,Tamil Nadu,DINDIGUL,1998,Kharif     ,Small millets,10100,3000
1730,Tamil Nadu,DINDIGUL,1998,Kharif     ,Sunflower,827,1281
1731,Tamil Nadu,DINDIGUL,1998,Kharif     ,Total foodgrain,163104,26566
1732,Tamil Nadu,DINDIGUL,1998,Kharif     ,Urad,11284,7278
1733,Tamil Nadu,DINDIGUL,1998,Rabi       ,Gram,703,473
1734,Tamil Nadu,DINDIGUL,1998,Whole Year ,Banana,2557,46054
1735,Tamil Nadu,DINDIGUL,1998,Whole Year ,Black pepper,106,38
1736,Tamil Nadu,DINDIGUL,1998,Whole Year ,Cashewnut,8,2
1737,Tamil Nadu,DINDIGUL,1998,Whole Year ,Castor seed,364,75
1738,Tamil Nadu,DINDIGUL,1998,Whole Year ,Coriander,611,135
1739,Tamil Nadu,DINDIGUL,1998,Whole Year ,Dry chillies,1649,1044
1740,Tamil Nadu,DINDIGUL,1998,Whole Year ,Onion,5639,35622
1741,Tamil Nadu,DINDIGUL,1998,Whole Year ,Potato,912,13548
1742,Tamil Nadu,DINDIGUL,1998,Whole Year ,Sugarcane,7051,886010
1743,Tamil Nadu,DINDIGUL,1998,Whole Year ,Sweet potato,12,208
1744,Tamil Nadu,DINDIGUL,1998,Whole Year ,Tapioca,133,4940
1745,Tamil Nadu,DINDIGUL,1998,Whole Year ,Tobacco,850,1107
1746,Tamil Nadu,DINDIGUL,1998,Whole Year ,Turmeric,11,67
1747,Tamil Nadu,DINDIGUL,1999,Kharif     ,Arhar/Tur,1980,1632
1748,Tamil Nadu,DINDIGUL,1999,Kharif     ,Bajra,9810,21724
1749,Tamil Nadu,DINDIGUL,1999,Kharif     ,Castor seed,309,127
1750,Tamil Nadu,DINDIGUL,1999,Kharif     ,Cotton(lint),7287,18306
1751,Tamil Nadu,DINDIGUL,1999,Kharif     ,Dry ginger,15,335
1752,Tamil Nadu,DINDIGUL,1999,Kharif     ,Groundnut,31033,71160
1753,Tamil Nadu,DINDIGUL,1999,Kharif     ,Horse-gram,7404,4405
1754,Tamil Nadu,DINDIGUL,1999,Kharif     ,Jowar,61099,83697
1755,Tamil Nadu,DINDIGUL,1999,Kharif     ,Korra,160,45
1756,Tamil Nadu,DINDIGUL,1999,Kharif     ,Maize,40500,80317
1757,Tamil Nadu,DINDIGUL,1999,Kharif     ,Mesta,5,23
1758,Tamil Nadu,DINDIGUL,1999,Kharif     ,Moong(Green Gram),6737,4608
1759,Tamil Nadu,DINDIGUL,1999,Kharif     ,Ragi,664,1127
1760,Tamil Nadu,DINDIGUL,1999,Kharif     ,Rice,28437,118998
1761,Tamil Nadu,DINDIGUL,1999,Kharif     ,Sesamum,4888,2269
1762,Tamil Nadu,DINDIGUL,1999,Kharif     ,Sunflower,963,1214
1763,Tamil Nadu,DINDIGUL,1999,Kharif     ,Urad,11091,7575
1764,Tamil Nadu,DINDIGUL,1999,Kharif     ,Varagu,105,93
1765,Tamil Nadu,DINDIGUL,1999,Rabi       ,Gram,465,239
1766,Tamil Nadu,DINDIGUL,1999,Rabi       ,Samai,1509,1426
1767,Tamil Nadu,DINDIGUL,1999,Whole Year ,Banana,1224,21498
1768,Tamil Nadu,DINDIGUL,1999,Whole Year ,Black pepper,92,33
1769,Tamil Nadu,DINDIGUL,1999,Whole Year ,Cashewnut,10,3
1770,Tamil Nadu,DINDIGUL,1999,Whole Year ,Coriander,355,83
1771,Tamil Nadu,DINDIGUL,1999,Whole Year ,Dry chillies,2023,1079
1772,Tamil Nadu,DINDIGUL,1999,Whole Year ,Garlic,191,1165
1773,Tamil Nadu,DINDIGUL,1999,Whole Year ,Guar seed,6655,63883
1774,Tamil Nadu,DINDIGUL,1999,Whole Year ,Onion,5199,36807
1775,Tamil Nadu,DINDIGUL,1999,Whole Year ,Potato,855,11350
1776,Tamil Nadu,DINDIGUL,1999,Whole Year ,Sugarcane,6655,799113
1777,Tamil Nadu,DINDIGUL,1999,Whole Year ,Sweet potato,127,1540
1778,Tamil Nadu,DINDIGUL,1999,Whole Year ,Tapioca,294,10433
1779,Tamil Nadu,DINDIGUL,1999,Whole Year ,Tobacco,703,977
1780,Tamil Nadu,DINDIGUL,1999,Whole Year ,Turmeric,56,316
1781,Tamil Nadu,DINDIGUL,2000,Kharif     ,Arhar/Tur,2969,2447
1782,Tamil Nadu,DINDIGUL,2000,Kharif     ,Bajra,28579,60215
1783,Tamil Nadu,DINDIGUL,2000,Kharif     ,Castor seed,645,264
1784,Tamil Nadu,DINDIGUL,2000,Kharif     ,Cotton(lint),7502,22288
1785,Tamil Nadu,DINDIGUL,2000,Kharif     ,Dry ginger,27,715
1786,Tamil Nadu,DINDIGUL,2000,Kharif     ,Groundnut,29351,66845
1787,Tamil Nadu,DINDIGUL,2000,Kharif     ,Horse-gram,5875,3304
1788,Tamil Nadu,DINDIGUL,2000,Kharif     ,Jowar,65117,107294
1789,Tamil Nadu,DINDIGUL,2000,Kharif     ,Maize,38561,76472
1790,Tamil Nadu,DINDIGUL,2000,Kharif     ,Moong(Green Gram),5990,3468
1791,Tamil Nadu,DINDIGUL,2000,Kharif     ,Other Cereals & Millets,1520,1394
1792,Tamil Nadu,DINDIGUL,2000,Kharif     ,Other Kharif pulses,33913,6959
1793,Tamil Nadu,DINDIGUL,2000,Kharif     ,Ragi,604,1094
1794,Tamil Nadu,DINDIGUL,2000,Kharif     ,Rice,25246,111460
1795,Tamil Nadu,DINDIGUL,2000,Kharif     ,Sesamum,6269,3669
1796,Tamil Nadu,DINDIGUL,2000,Kharif     ,Sunflower,377,466
1797,Tamil Nadu,DINDIGUL,2000,Kharif     ,Urad,13882,9481
1798,Tamil Nadu,DINDIGUL,2000,Rabi       ,Gram,419,215
1799,Tamil Nadu,DINDIGUL,2000,Whole Year ,Banana,2156,37867
1800,Tamil Nadu,DINDIGUL,2000,Whole Year ,Black pepper,790,286
